catalog_id,official_id,domain,name,chapter,scope,type,maturity,source_package,source_entry,source_sha256,source_granularity,source_status,design_master,production_spec,runtime_asset,acceptance_asset,id,priority,source_sheet,hopa_interaction,design_board,risk_omen,soft_failure,safe_recovery_node,delivery_form,freeze_requirement
CAT-CHAR-066,,character,排排队长,G12,G12,星球NPC,design_and_three_view_complete,PKG-CHARACTERS-V2.1,星骸拾荒者_人物形象设计全集_V2.1_补齐版/01_十二星球人物三视图/G12_百工星环_人物三视图.png,556a9f488125fe1a9ba4767e9e2afac7525cbf67e703b9fc7ce3f1c72518a192,design_board_entry,71/71_design_identity_and_three_view_verified,True,True,False,False,CAT-CHAR-066,,,,,,,,,
CAT-CHAR-067,,character,试试飞,G12,G12,星球NPC,design_and_three_view_complete,PKG-CHARACTERS-V2.1,星骸拾荒者_人物形象设计全集_V2.1_补齐版/01_十二星球人物三视图/G12_百工星环_人物三视图.png,556a9f488125fe1a9ba4767e9e2afac7525cbf67e703b9fc7ce3f1c72518a192,design_board_entry,71/71_design_identity_and_three_view_verified,True,True,False,False,CAT-CHAR-067,,,,,,,,,
CAT-CHAR-068,,character,补丁博士,G12,G12,星球NPC,design_and_three_view_complete,PKG-CHARACTERS-V2.1,星骸拾荒者_人物形象设计全集_V2.1_补齐版/01_十二星球人物三视图/G12_百工星环_人物三视图.png,556a9f488125fe1a9ba4767e9e2afac7525cbf67e703b9fc7ce3f1c72518a192,design_board_entry,71/71_design_identity_and_three_view_verified,True,True,False,False,CAT-CHAR-068,,,,,,,,,
CAT-CHAR-069,,character,应龙,G12,G12,管理员,design_and_three_view_complete,PKG-CHARACTERS-V2.1,星骸拾荒者_人物形象设计全集_V2.1_补齐版/01_十二星球人物三视图/G12_百工星环_人物三视图.png,556a9f488125fe1a9ba4767e9e2afac7525cbf67e703b9fc7ce3f1c72518a192,design_board_entry,71/71_design_identity_and_three_view_verified,True,True,False,False,CAT-CHAR-069,,,,,,,,,
CAT-CHAR-070,,character,零零,G13,G13,星球NPC,design_and_three_view_complete,PKG-CHARACTERS-V2.1,星骸拾荒者_人物形象设计全集_V2.1_补齐版/01_十二星球人物三视图/G13_零号地球_人物三视图.png,926a3bc171d5c2573ddf8c5fe3514b416c05965376d8c31d96c303db49ee735e,design_board_entry,71/71_design_identity_and_three_view_verified,True,True,False,False,CAT-CHAR-070,,,,,,,,,
CAT-CHAR-071,,character,混沌／归零者,G13,G13,管理员,design_and_three_view_complete,PKG-CHARACTERS-V2.1,星骸拾荒者_人物形象设计全集_V2.1_补齐版/01_十二星球人物三视图/G13_零号地球_人物三视图.png,926a3bc171d5c2573ddf8c5fe3514b416c05965376d8c31d96c303db49ee735e,design_board_entry,71/71_design_identity_and_three_view_verified,True,True,False,False,CAT-CHAR-071,,,,,,,,,
SCN-001,SCN-001,scene,L00 拾光号坠落带,G02,锈环星,,概念草案,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-001,P0,场景清单,,,,,,,
SCN-002,SCN-002,scene,L01 旧屏幕谷,G02,锈环星,,概念草案,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-002,P0,场景清单,,,,,,,
SCN-003,SCN-003,scene,L02 阿铆工坊,G02,锈环星,,概念草案,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-003,P0,场景清单,,,,,,,
SCN-004,SCN-004,scene,L03 发动机坑/吊臂区,G02,锈环星,,概念草案,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-004,P0,场景清单,,,,,,,
SCN-005,SCN-005,scene,L04 电池洞穴,G02,锈环星,,概念草案,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-005,P0,场景清单,,,,,,,
SCN-006,SCN-006,scene,L05 供暖棚/旧键盘区,G02,锈环星,,概念草案,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-006,P0,场景清单,,,,,,,
SCN-007,SCN-007,scene,L06 电线森林,G02,锈环星,,概念草案,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-007,P0,场景清单,,,,,,,
SCN-008,SCN-008,scene,L07 手套校准区/废弃起重站,G02,锈环星,,概念草案,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-008,P0,场景清单,,,,,,,
SCN-009,SCN-009,scene,L08 豆包避难仓/借电事件,G02,锈环星,,概念草案,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-009,P0,场景清单,,,,,,,
SCN-010,SCN-010,scene,L09 五塔能源外环,G02,锈环星,,概念草案,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-010,P0,场景清单,,,,,,,
SCN-011,SCN-011,scene,L10 星门核心平台,G02,锈环星,,概念草案,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-011,P0,场景清单,,,,,,,
SCN-012,SCN-012,scene,落货码头,G03,齿轮荒原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-012,P1,场景清单,,,,,,,
SCN-013,SCN-013,scene,四工坊环,G03,齿轮荒原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-013,P1,场景清单,,,,,,,
SCN-014,SCN-014,scene,需求环街,G03,齿轮荒原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-014,P1,场景清单,,,,,,,
SCN-015,SCN-015,scene,缺口宴席厅,G03,齿轮荒原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-015,P1,场景清单,,,,,,,
SCN-016,SCN-016,scene,第一腹仓,G03,齿轮荒原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-016,P1,场景清单,,,,,,,
SCN-017,SCN-017,scene,第二腹仓,G03,齿轮荒原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-017,P1,场景清单,,,,,,,
SCN-018,SCN-018,scene,四向饥饿核心,G03,齿轮荒原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-018,P1,场景清单,,,,,,,
SCN-019,SCN-019,scene,倒影坠落场,G04,镜面沙海,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-019,P1,场景清单,,,,,,,
SCN-020,SCN-020,scene,反向地图市集,G04,镜面沙海,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-020,P1,场景清单,,,,,,,
SCN-021,SCN-021,scene,双生镜坊,G04,镜面沙海,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-021,P1,场景清单,,,,,,,
SCN-022,SCN-022,scene,棱镜峡谷,G04,镜面沙海,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-022,P1,场景清单,,,,,,,
SCN-023,SCN-023,scene,失忆沙丘,G04,镜面沙海,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-023,P1,场景清单,,,,,,,
SCN-024,SCN-024,scene,九座倒影宫,G04,镜面沙海,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-024,P1,场景清单,,,,,,,
SCN-025,SCN-025,scene,镜背档案层,G04,镜面沙海,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-025,P1,场景清单,,,,,,,
SCN-026,SCN-026,scene,碎冰降落带,G05,刻度冰原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-026,P1,场景清单,,,,,,,
SCN-027,SCN-027,scene,尺林,G05,刻度冰原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-027,P1,场景清单,,,,,,,
SCN-028,SCN-028,scene,量杯站,G05,刻度冰原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-028,P1,场景清单,,,,,,,
SCN-029,SCN-029,scene,天平裂谷,G05,刻度冰原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-029,P1,场景清单,,,,,,,
SCN-030,SCN-030,scene,钟表屋,G05,刻度冰原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-030,P1,场景清单,,,,,,,
SCN-031,SCN-031,scene,断裂冰桥,G05,刻度冰原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-031,P1,场景清单,,,,,,,
SCN-032,SCN-032,scene,冰夷校准塔,G05,刻度冰原,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-032,P1,场景清单,,,,,,,
SCN-033,SCN-033,scene,碎航线空域,G06,分片群岛,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-033,P1,场景清单,,,,,,,
SCN-034,SCN-034,scene,半岛集市,G06,分片群岛,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-034,P1,场景清单,,,,,,,
SCN-035,SCN-035,scene,九格能源港,G06,分片群岛,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-035,P1,场景清单,,,,,,,
SCN-036,SCN-036,scene,中央假谈判厅,G06,分片群岛,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-036,P1,场景清单,,,,,,,
SCN-037,SCN-037,scene,能源海表层,G06,分片群岛,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-037,P1,场景清单,,,,,,,
SCN-038,SCN-038,scene,三座海底共鸣站,G06,分片群岛,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-038,P1,场景清单,,,,,,,
SCN-039,SCN-039,scene,九首能源塔,G06,分片群岛,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-039,P1,场景清单,,,,,,,
SCN-040,SCN-040,scene,移格城门,G07,方格城,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-040,P1,场景清单,,,,,,,
SCN-041,SCN-041,scene,拥挤住宅区,G07,方格城,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-041,P1,场景清单,,,,,,,
SCN-042,SCN-042,scene,公共空地争议区,G07,方格城,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-042,P1,场景清单,,,,,,,
SCN-043,SCN-043,scene,地下震动井,G07,方格城,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-043,P1,场景清单,,,,,,,
SCN-044,SCN-044,scene,折叠走廊工地,G07,方格城,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-044,P1,场景清单,,,,,,,
SCN-045,SCN-045,scene,七震测试场,G07,方格城,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-045,P1,场景清单,,,,,,,
SCN-046,SCN-046,scene,夔鼓核心,G07,方格城,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-046,P1,场景清单,,,,,,,
SCN-047,SCN-047,scene,落日钟港,G08,钟摆之城,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-047,P1,场景清单,,,,,,,
SCN-048,SCN-048,scene,分钟街,G08,钟摆之城,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-048,P1,场景清单,,,,,,,
SCN-049,SCN-049,scene,秒针轨道,G08,钟摆之城,,未设计,PKG-SCENES-V1.0,星骸拾荒者_场景美术设计全集_V1.0/04_清单与说明/91场景完成清单.csv,bb97ca16ee759bea6fbf4b0761d3f73016ee20be077f53e3df4f672e8e96b80d,formal_catalog_entry,formal_catalog_verified,True,True,False,False,SCN-049,P1,场景清单,,,,,,,
